image_name	ethnicity	gender	age	beauty-female	beauty-male	
vc10832_cb.jpeg	WHITE	Male	62	47.459	47.109	
vc10696_cb.jpeg	WHITE	Male	43	60.229	60.988	
vc10686_cb.jpeg	ASIAN	Male	55	47.422	44.753	
vc10112_cb.jpeg	WHITE	Male	79	40.4	27.602	
vc10757_cb.jpeg	WHITE	Male	57	42.76	36.078	
vc10747_cb.jpeg	INDIA	Male	32	68.608	62.376	
vc10431_cb.jpeg	WHITE	Male	34	71.909	61.479	
vc10549_cb.jpeg	WHITE	Male	66	45.555	36.137	
vc10421_cb.jpeg	WHITE	Male	29	56.828	53.638	
vc10274_cb.jpeg	WHITE	Male	39	66.919	65.21	
vc10206_cb.jpeg	WHITE	Male	46	63.172	56.981	
vc10032_tw.jpeg	WHITE	Male	40	79.533	70.64	
vc10216_cb.jpeg	WHITE	Male	37	50.354	47.494	
vc10453_cb.jpeg	WHITE	Male	52	51.264	47.506	
vc10735_cb.jpeg	WHITE	Male	27	33.399	40.862	
vc10501_tw.jpeg	WHITE	Male	34	67.979	63.888	
vc10160_cb.jpeg	ASIAN	Male	13	65.879	69.233	
vc10018_cb.jpeg	WHITE	Male	49	41.037	40.952	
vc10170_cb.jpeg	ASIAN	Male	30	71.96	73.195	
vc10991_cb.jpeg	ASIAN	Male	47	37.958	34.773	
vc10008_cb.jpeg	WHITE	Male	58	39.291	38.821	
vc10850_cb.jpeg	WHITE	Male	33	53.864	47.092	
vc10928_cb.jpeg	WHITE	Male	37	69.522	66.626	
vc10902_tw.jpeg	INDIA	Male	33	52.567	52.417	
vc10592_cb.jpeg	WHITE	Male	26	66.437	61.11	
vc10582_cb.jpeg	WHITE	Male	49	57.74	56.413	
vc10974_cb.jpeg	ASIAN	Female	38	65.833	69.371	
vc10195_cb.jpeg	WHITE	Male	32	83.983	77.755	
vc10836_tw.jpeg	WHITE	Male	62	55.173	44.548	
vc10682_tw.jpeg	WHITE	Male	38	72.563	55.24	
vc10322_cb.jpeg	WHITE	Female	29	67.126	67.834	
vc10567_cb.jpeg	WHITE	Male	56	57.958	51.462	
vc10753_tw.jpeg	WHITE	Male	29	72.407	66.892	
vc10577_cb.jpeg	INDIA	Male	34	79.428	75.894	
vc10601_cb.jpeg	INDIA	Male	35	51.459	52.673	
vc10611_cb.jpeg	WHITE	Female	45	57.592	52.847	
vc10769_cb.jpeg	WHITE	Male	50	52.162	49.893	
vc10054_cb.jpeg	WHITE	Male	60	64.45	64.689	
vc10044_cb.jpeg	WHITE	Male	67	50.907	45.046	
vc10026_cb.jpeg	WHITE	Male	44	72.186	65.055	
vc10663_cb.jpeg	WHITE	Male	39	59.461	55.903	
vc10505_cb.jpeg	WHITE	Male	47	66.219	65.832	
vc10731_tw.jpeg	BLACK	Male	38	49.054	45.895	
vc10515_cb.jpeg	WHITE	Male	37	40.298	30.921	
vc10228_cb.jpeg	ASIAN	Male	52	42.908	41.129	
vc10340_cb.jpeg	WHITE	Male	21	81.917	80.864	
vc10238_cb.jpeg	WHITE	Female	41	73.153	70.194	
vc10291_cb.jpeg	WHITE	Male	74	38.783	36.601	
vc10916_cb.jpeg	WHITE	Male	47	58.062	57.131	
vc10746_cb.jpeg	WHITE	Male	36	60.099	56.064	
vc10756_cb.jpeg	WHITE	Male	59	48.512	42.995	
vc10113_cb.jpeg	WHITE	Female	64	46.134	43.859	
vc10337_tw.jpeg	ASIAN	Male	32	62.278	62.403	
vc10103_cb.jpeg	BLACK	Male	46	54.202	50.146	
vc10275_cb.jpeg	INDIA	Male	42	67.547	62.88	
vc10558_cb.jpeg	BLACK	Male	69	43.486	27.957	
vc10420_cb.jpeg	WHITE	Male	66	53.866	47.752	
vc10548_cb.jpeg	ASIAN	Male	28	65.541	60.843	
vc10430_cb.jpeg	WHITE	Female	37	57.778	55.867	
vc10819_tw.jpeg	WHITE	Male	49	61.397	63.276	
vc10499_cb.jpeg	WHITE	Male	55	46.397	45.405	
vc10489_cb.jpeg	WHITE	Male	46	52.634	45.214	
vc10687_cb.jpeg	WHITE	Male	62	58.713	51.964	
vc10697_cb.jpeg	WHITE	Male	57	76.134	73.114	
vc10833_cb.jpeg	WHITE	Male	53	73.415	67.803	
vc10823_cb.jpeg	WHITE	Male	44	53.435	47.81	
vc10929_cb.jpeg	WHITE	Male	56	59.287	57.682	
vc10851_cb.jpeg	WHITE	Male	48	65.985	61.51	
vc10939_cb.jpeg	WHITE	Male	42	58.403	59.059	
vc10841_cb.jpeg	WHITE	Male	29	76.534	69.377	
vc10583_cb.jpeg	WHITE	Male	60	46.238	37.947	
vc10593_cb.jpeg	WHITE	Male	50	56.389	56.377	
vc10903_tw.jpeg	WHITE	Male	39	53.961	50.25	
vc10452_cb.jpeg	WHITE	Female	37	66.93	63.733	
vc10217_cb.jpeg	INDIA	Male	32	78.039	73.256	
vc10033_tw.jpeg	WHITE	Male	81	58.447	54.498	
vc10207_cb.jpeg	WHITE	Male	55	55.775	54.725	
vc10990_cb.jpeg	ASIAN	Male	38	56.486	57.236	
vc10171_cb.jpeg	ASIAN	Male	27	53.129	54.248	
vc10019_cb.jpeg	WHITE	Male	52	52.15	48.61	
vc10980_cb.jpeg	WHITE	Male	61	62.575	55.002	
vc10161_cb.jpeg	ASIAN	Male	45	58.285	54.328	
vc10500_tw.jpeg	WHITE	Male	53	48.789	39.417	
vc10734_cb.jpeg	WHITE	Male	35	47.797	49.962	
vc10157_cb.jpeg	ASIAN	Female	36	45.25	38.785	
vc10147_cb.jpeg	ASIAN	Male	42	71.855	68.14	
vc10702_cb.jpeg	ASIAN	Female	31	47.71	47.341	
vc10526_tw.jpeg	WHITE	Male	48	64.591	67.311	
vc10712_cb.jpeg	ASIAN	Female	42	59.548	57.739	
vc10728_tw.jpeg	BLACK	Male	46	54.575	48.793	
vc10464_cb.jpeg	WHITE	Female	54	47.961	42.536	
vc10640_tw.jpeg	WHITE	Male	48	47.527	35.257	
vc10474_cb.jpeg	ASIAN	Male	57	62.052	62.275	
vc10349_cb.jpeg	WHITE	Male	50	64.962	65.838	
vc10231_cb.jpeg	WHITE	Male	52	52.668	54.913	
vc10359_cb.jpeg	WHITE	Female	57	60.294	50.762	
vc10015_tw.jpeg	WHITE	Female	43	60.34	58.399	
vc10221_cb.jpeg	INDIA	Male	42	57.251	58.904	
vc10096_cb.jpeg	WHITE	Male	35	66.224	64.009	
vc10877_cb.jpeg	WHITE	Male	74	39.955	30.584	
vc10867_cb.jpeg	WHITE	Male	56	43.011	36.901	
vc10815_cb.jpeg	WHITE	Male	64	55.576	49.517	
vc10382_cb.jpeg	BLACK	Male	31	62.021	43.769	
vc10067_tw.jpeg	WHITE	Male	48	54.221	48.245	
vc10253_cb.jpeg	INDIA	Male	54	55.47	51.097	
vc10896_tw.jpeg	WHITE	Male	53	63.138	60.827	
vc10243_cb.jpeg	WHITE	Male	56	60.53	53.921	
vc10618_cb.jpeg	WHITE	Male	52	57.292	45.19	
vc10760_cb.jpeg	WHITE	Male	62	35.999	35.386	
vc10608_cb.jpeg	WHITE	Male	31	57.2	54.018	
vc10770_cb.jpeg	WHITE	Male	56	53.228	46.858	
vc10279_tw.jpeg	WHITE	Male	45	73.913	69.001	
vc10135_cb.jpeg	ASIAN	Female	26	41.581	48.414	
vc10125_cb.jpeg	ASIAN	Female	25	56.98	58.908	
vc10930_cb.jpeg	WHITE	Male	60	47.021	38.779	
vc10848_cb.jpeg	WHITE	Male	77	47.787	44.708	
vc10920_cb.jpeg	WHITE	Male	33	61.518	50.298	
vc10858_cb.jpeg	WHITE	Male	44	46.879	36.295	
vc10784_cb.jpeg	INDIA	Male	41	68.595	62.622	
vc10794_cb.jpeg	ASIAN	Male	60	40.39	41.38	
vc10523_cb.jpeg	WHITE	Male	29	52.281	52.321	
vc10376_cb.jpeg	WHITE	Female	53	47.948	39.129	
vc10366_cb.jpeg	WHITE	Male	50	47.876	49.747	
vc10010_cb.jpeg	WHITE	Male	27	63.799	62.317	
vc10989_cb.jpeg	ASIAN	Male	34	63.154	60.397	
vc10168_cb.jpeg	WHITE	Male	61	54.2	51.682	
vc10224_tw.jpeg	BLACK	Male	42	68.119	70.116	
vc10999_cb.jpeg	WHITE	Male	58	46.406	47.06	
vc10000_cb.jpeg	WHITE	Male	48	62.144	55.884	
vc10178_cb.jpeg	WHITE	Male	40	81.885	75.08	
vc10645_cb.jpeg	WHITE	Male	46	55.685	47.643	
vc10655_cb.jpeg	WHITE	Male	65	48.305	48.31	
vc10627_cb.jpeg	BLACK	Male	44	48.521	55.333	
vc10637_cb.jpeg	WHITE	Male	36	67.596	63.245	
vc10072_cb.jpeg	ASIAN	Male	25	65.582	64.827	
vc10893_cb.jpeg	WHITE	Male	55	56.653	54.149	
vc10062_cb.jpeg	INDIA	Male	33	87.84	85.227	
vc10883_cb.jpeg	WHITE	Male	59	50.154	47.016	
vc10314_cb.jpeg	INDIA	Female	29	48.559	48.684	
vc10120_tw.jpeg	INDIA	Male	21	70.461	67.445	
vc10304_cb.jpeg	WHITE	Female	51	55.105	55.544	
vc10439_cb.jpeg	WHITE	Male	32	61.465	60.723	
vc10551_cb.jpeg	WHITE	Male	46	51.864	46.805	
vc10429_cb.jpeg	WHITE	Male	42	61.145	57.293	
vc10978_tw.jpeg	WHITE	Male	36	54.42	51.318	
vc10199_tw.jpeg	WHITE	Female	22	66.593	62.04	
vc10968_tw.jpeg	WHITE	Male	4	44.769	47.869	
vc10490_cb.jpeg	WHITE	Male	47	65.023	60.187	
vc10952_cb.jpeg	WHITE	Male	30	64.339	61.351	
vc10942_cb.jpeg	WHITE	Male	41	50.738	50.079	
vc9902_cb.jpeg	BLACK	Male	64	37.09	39.927	
vc9285_cb.jpeg	WHITE	Male	39	58.329	53.485	
vc9295_cb.jpeg	WHITE	Male	61	56.298	49.418	
vc9344_cb.jpeg	ASIAN	Female	68	48.849	42.114	
vc9469_cb.jpeg	WHITE	Male	56	42.729	38.616	
vc9501_cb.jpeg	WHITE	Male	55	40.47	35.566	
vc9735_tw.jpeg	BLACK	Male	46	43.622	43.991	
vc9479_cb.jpeg	WHITE	Male	36	62.233	57.791	
vc9677_cb.jpeg	WHITE	Male	38	58.51	55.184	
vc9667_cb.jpeg	WHITE	Male	64	63.103	54.672	
vc9453_tw.jpeg	WHITE	Male	35	60.552	55.257	
vc9022_cb.jpeg	WHITE	Male	46	56.422	54.476	
vc9032_cb.jpeg	WHITE	Male	39	60.617	49.609	
vc9040_cb.jpeg	WHITE	Male	56	52.63	50.779	
vc9138_cb.jpeg	WHITE	Male	55	55.992	60.349	
vc9615_cb.jpeg	WHITE	Male	37	61.57	56.697	
vc9573_cb.jpeg	WHITE	Male	51	64.766	55.452	
vc9563_cb.jpeg	WHITE	Male	57	60.989	59.106	
vc9326_cb.jpeg	WHITE	Male	26	74.944	66.367	
vc9336_cb.jpeg	BLACK	Male	58	38.226	33.621	
vc9696_tw.jpeg	WHITE	Male	41	51.937	54.747	
vc9832_tw.jpeg	WHITE	Male	26	75.015	72.291	
vc9960_cb.jpeg	WHITE	Male	36	56.832	54.335	
vc9818_cb.jpeg	ASIAN	Male	50	73.742	70.776	
vc9181_cb.jpeg	ASIAN	Male	45	62.494	57.378	
vc9970_cb.jpeg	WHITE	Male	45	49.408	48.494	
vc9191_cb.jpeg	BLACK	Female	33	52.905	45.567	
vc9808_cb.jpeg	BLACK	Male	30	59.994	50.24	
vc9648_cb.jpeg	WHITE	Male	57	69.243	63.481	
vc9730_cb.jpeg	WHITE	Male	70	40.329	29.606	
vc9720_cb.jpeg	INDIA	Male	26	68.266	67.128	
vc9165_cb.jpeg	INDIA	Male	35	61.246	60.531	
vc9994_cb.jpeg	WHITE	Male	34	79.664	74.235	
vc9175_cb.jpeg	ASIAN	Male	48	67.958	62.935	
vc9203_cb.jpeg	ASIAN	Female	47	54.898	49.045	
vc9213_cb.jpeg	ASIAN	Male	38	61.838	61.508	
vc9662_tw.jpeg	WHITE	Male	34	74.095	68.843	
vc9446_cb.jpeg	ASIAN	Female	51	55.7	53.871	
vc9597_cb.jpeg	WHITE	Male	61	43.273	38.444	
vc9587_cb.jpeg	WHITE	Male	53	51.987	52.833	
vc9789_cb.jpeg	BLACK	Male	26	44.359	40.801	
vc9799_cb.jpeg	WHITE	Male	31	81.577	77.157	
vc9845_cb.jpeg	WHITE	Male	29	67.465	67.095	
vc9855_cb.jpeg	ASIAN	Male	33	56.137	54.043	
vc9827_cb.jpeg	ASIAN	Male	37	66.681	64.885	
vc9837_cb.jpeg	WHITE	Male	38	59.46	45.642	
vc9693_cb.jpeg	WHITE	Male	26	72.011	69.965	
vc9683_cb.jpeg	WHITE	Female	51	54.984	50.753	
vc9778_tw.jpeg	WHITE	Male	39	63.045	61.25	
vc9434_cb.jpeg	ASIAN	Female	29	69.071	66.158	
vc9055_tw.jpeg	WHITE	Male	53	77.048	68.568	
vc9319_cb.jpeg	WHITE	Female	30	49.606	55.152	
vc9261_cb.jpeg	BLACK	Male	45	69.728	69.65	
vc9309_cb.jpeg	WHITE	Male	43	70.942	64.789	
vc9271_cb.jpeg	WHITE	Male	72	56.049	53.051	
vc9107_cb.jpeg	ASIAN	Male	36	49.053	48.329	
vc9752_cb.jpeg	ASIAN	Male	32	61.269	59.184	
vc9576_tw.jpeg	ASIAN	Female	37	32.73	33.847	
vc9742_cb.jpeg	WHITE	Male	62	53.117	51.313	
vc9059_cb.jpeg	WHITE	Male	24	62.149	60.321	
vc9049_cb.jpeg	WHITE	Male	62	64.173	59.573	
vc9131_cb.jpeg	WHITE	Male	56	58.913	60.085	
vc9774_cb.jpeg	ASIAN	Male	32	68.994	63.37	
vc9764_cb.jpeg	WHITE	Male	39	68.833	70.612	
vc9412_cb.jpeg	WHITE	Male	26	43.469	36.852	
vc9402_cb.jpeg	WHITE	Male	35	60.724	57.125	
vc9257_cb.jpeg	WHITE	Male	42	59.434	59.195	
vc9386_cb.jpeg	WHITE	Male	55	51.394	48.921	
vc9396_cb.jpeg	WHITE	Male	58	49.475	41.759	
vc9979_cb.jpeg	INDIA	Male	47	52.208	53.533	
vc9198_cb.jpeg	ASIAN	Female	41	56.091	55.097	
vc9801_cb.jpeg	WHITE	Male	60	52.609	49.74	
vc9969_cb.jpeg	WHITE	Male	69	47.812	50.138	
vc9811_cb.jpeg	WHITE	Male	73	47.791	41.085	
vc9188_cb.jpeg	ASIAN	Male	36	81.297	74.883	
vc9082_cb.jpeg	WHITE	Male	52	42.538	41.964	
vc9863_cb.jpeg	WHITE	Female	61	55.152	53.209	
vc9092_cb.jpeg	WHITE	Female	54	59.715	58.575	
vc9873_cb.jpeg	WHITE	Male	43	69.209	63.194	
vc9795_tw.jpeg	WHITE	Male	45	65.02	49.612	
vc9225_cb.jpeg	WHITE	Male	51	65.136	55.848	
vc9998_tw.jpeg	WHITE	Female	56	65.551	65.97	
vc9235_cb.jpeg	WHITE	Female	68	54.847	55.077	
vc9644_tw.jpeg	WHITE	Male	36	61.943	49.555	
vc9508_cb.jpeg	WHITE	Female	52	50.822	55.165	
vc9470_cb.jpeg	WHITE	Male	49	57.552	51.225	
vc9518_cb.jpeg	INDIA	Male	27	85.514	74.84	
vc9460_cb.jpeg	WHITE	Male	39	77.026	68.968	
vc9706_cb.jpeg	WHITE	Male	25	65.756	60.138	
vc9143_cb.jpeg	ASIAN	Male	64	54.371	48.504	
vc9393_tw.jpeg	WHITE	Male	51	56.8	50.898	
vc9383_tw.jpeg	WHITE	Male	39	65.799	66.903	
vc9956_cb.jpeg	WHITE	Male	63	55.296	50.239	
vc9494_cb.jpeg	ASIAN	Male	49	52.982	42.844	
vc9484_cb.jpeg	WHITE	Male	47	52.518	53.385	
vc9555_cb.jpeg	WHITE	Male	26	88.931	85.973	
vc9761_tw.jpeg	WHITE	Male	46	71.483	62.055	
vc9609_tw.jpeg	ASIAN	Male	61	55.581	50.379	
vc9545_cb.jpeg	ASIAN	Male	27	59.898	59.097	
vc9278_cb.jpeg	WHITE	Male	53	53.464	55.352	
vc9268_cb.jpeg	WHITE	Male	49	64.151	55.414	
vc9887_cb.jpeg	WHITE	Male	42	53.408	51.326	
vc9076_cb.jpeg	WHITE	Male	70	48.205	44.793	
vc9897_cb.jpeg	WHITE	Male	55	48.599	36.28	
vc9633_cb.jpeg	INDIA	Male	28	73.151	65.736	
vc9407_tw.jpeg	ASIAN	Male	61	51.993	52.99	
vc9623_cb.jpeg	WHITE	Male	55	51.302	47.757	
vc9651_cb.jpeg	WHITE	Female	72	47.525	40.266	
vc9641_cb.jpeg	WHITE	Male	83	43.805	29.695	
vc9475_tw.jpeg	WHITE	Male	29	77.312	73.609	
vc9739_cb.jpeg	WHITE	Male	53	62.981	60.413	
vc9004_cb.jpeg	WHITE	Female	41	63.972	56.753	
vc9362_cb.jpeg	WHITE	Female	48	41.822	33.673	
vc9372_cb.jpeg	WHITE	Male	59	48.663	38.201	
vc9097_tw.jpeg	ASIAN	Male	25	59.931	58.013	
vc9876_tw.jpeg	WHITE	Male	23	74.353	69.836	
vc9790_cb.jpeg	WHITE	Male	43	50.737	49.393	
vc9780_cb.jpeg	ASIAN	Male	48	50.283	46.529	
vc9924_cb.jpeg	WHITE	Male	58	47.325	44.112	
vc9934_cb.jpeg	ASIAN	Male	33	68.933	66.908	
vc9397_cb.jpeg	WHITE	Male	39	72.809	74.045	
vc9942_tw.jpeg	BLACK	Male	37	66.919	66.75	
vc9490_tw.jpeg	WHITE	Male	49	80.766	76.479	
vc9810_cb.jpeg	WHITE	Male	60	61.424	60.688	
vc9189_cb.jpeg	ASIAN	Male	52	74.448	72.289	
vc9968_cb.jpeg	WHITE	Male	58	45.139	39.987	
vc9199_cb.jpeg	ASIAN	Male	64	72.054	69.385	
vc9800_cb.jpeg	BLACK	Male	23	48.408	48.622	
vc9765_cb.jpeg	WHITE	Male	32	62.653	58.95	
vc9775_cb.jpeg	ASIAN	Male	21	58.527	60.516	
vc9130_cb.jpeg	WHITE	Male	46	48.029	42.72	
vc9048_cb.jpeg	WHITE	Male	50	67.599	66.287	
vc9058_cb.jpeg	WHITE	Male	34	54.113	53.536	
vc9256_cb.jpeg	WHITE	Male	38	86.201	86.377	
vc9246_cb.jpeg	INDIA	Male	34	66.913	65.343	
vc9403_cb.jpeg	WHITE	Female	41	74.449	75.441	
vc9413_cb.jpeg	WHITE	Female	41	55.329	49.366	
vc9461_cb.jpeg	WHITE	Male	40	68.746	63.136	
vc9519_cb.jpeg	WHITE	Male	58	61.034	53.973	
vc9471_cb.jpeg	WHITE	Male	31	63.646	60.538	
vc9509_cb.jpeg	WHITE	Male	48	49.103	47.176	
vc9234_cb.jpeg	WHITE	Male	45	64.151	61.413	
vc9224_cb.jpeg	INDIA	Male	70	56.84	57.999	
vc9152_cb.jpeg	ASIAN	Male	40	49.008	53.541	
vc9142_cb.jpeg	WHITE	Male	47	61.02	58.363	
vc9376_tw.jpeg	WHITE	Male	64	54.802	50.947	
vc9707_cb.jpeg	WHITE	Male	29	59.783	58.482	
vc9717_cb.jpeg	ASIAN	Male	52	49.141	50.509	
vc9872_cb.jpeg	ASIAN	Male	52	54.459	53.111	
vc9862_cb.jpeg	WHITE	Male	54	47.34	38.529	
vc9083_cb.jpeg	BLACK	Female	40	70.316	71.826	
vc9269_cb.jpeg	WHITE	Female	73	46.598	43.712	
vc9311_cb.jpeg	WHITE	Male	29	67.721	63.327	
vc9279_cb.jpeg	WHITE	Male	64	47.235	40.617	
vc9544_cb.jpeg	WHITE	Male	39	53.568	46.921	
vc9554_cb.jpeg	WHITE	Male	39	74.988	75.491	
vc9622_cb.jpeg	WHITE	Male	71	46.371	42.067	
vc9632_cb.jpeg	WHITE	Female	51	50.128	50.213	
vc9896_cb.jpeg	WHITE	Male	45	46.963	45.394	
vc9886_cb.jpeg	WHITE	Male	50	61.346	47.333	
vc9067_cb.jpeg	INDIA	Male	30	83.029	76.422	
vc9957_cb.jpeg	WHITE	Male	49	57.316	62.015	
vc9485_cb.jpeg	WHITE	Male	35	76.906	72.922	
vc9495_cb.jpeg	BLACK	Male	39	74.82	72.949	
vc9877_tw.jpeg	WHITE	Male	54	55.037	55.498	
vc9935_cb.jpeg	ASIAN	Male	32	73.515	71.635	
vc9925_cb.jpeg	WHITE	Male	46	57.048	54.204	
vc9781_cb.jpeg	WHITE	Male	23	71.716	68.434	
vc9791_cb.jpeg	WHITE	Male	37	58.252	59.212	
vc9474_tw.jpeg	WHITE	Male	34	56.133	49.444	
vc9738_cb.jpeg	WHITE	Male	55	55.643	53.1	
vc9640_cb.jpeg	WHITE	Male	28	82.461	79.447	
vc9650_cb.jpeg	WHITE	Male	43	69.519	55.529	
vc9526_cb.jpeg	WHITE	Male	42	64.489	60.558	
vc9536_cb.jpeg	WHITE	Male	46	49.812	49.887	
vc9373_cb.jpeg	ASIAN	Male	29	67.079	65.223	
vc9363_cb.jpeg	WHITE	Male	39	52.68	52.442	
vc9478_cb.jpeg	WHITE	Male	48	63.578	56.503	
vc9500_cb.jpeg	WHITE	Male	69	46.309	42.035	
vc9510_cb.jpeg	WHITE	Male	36	45.753	38.632	
vc9345_cb.jpeg	INDIA	Male	33	46.297	51.164	
vc9023_cb.jpeg	WHITE	Male	54	51.172	55.49	
vc9452_tw.jpeg	WHITE	Male	31	78.807	72.132	
vc9666_cb.jpeg	WHITE	Male	45	42.16	43.643	
vc9676_cb.jpeg	WHITE	Male	30	58.779	53.444	
vc9903_cb.jpeg	WHITE	Male	28	71.049	61.948	
vc9583_tw.jpeg	WHITE	Male	80	69.266	64.943	
vc9284_cb.jpeg	ASIAN	Female	47	45.294	49.553	
vc9190_cb.jpeg	ASIAN	Female	48	69.687	62.981	
vc9809_cb.jpeg	BLACK	Male	39	83.415	76.01	
vc9971_cb.jpeg	WHITE	Male	60	53.564	54.371	
vc9819_cb.jpeg	INDIA	Male	35	70.511	70.997	
vc9180_cb.jpeg	ASIAN	Female	35	53.756	55.874	
vc9961_cb.jpeg	WHITE	Male	63	41.536	39.247	
vc9614_cb.jpeg	BLACK	Male	45	53.318	43.788	
vc9129_cb.jpeg	WHITE	Male	56	46.33	38.888	
vc9139_cb.jpeg	ASIAN	Male	54	43.11	44.538	
vc9041_cb.jpeg	INDIA	Male	36	84.01	81.624	
vc9337_cb.jpeg	WHITE	Male	83	47.86	47.224	
vc9327_cb.jpeg	WHITE	Male	54	54.345	54.83	
vc9562_cb.jpeg	WHITE	Female	36	72.68	67.379	
vc9572_cb.jpeg	ASIAN	Male	22	83.686	82.663	
vc9586_cb.jpeg	WHITE	Male	33	78.199	64.461	
vc9596_cb.jpeg	ASIAN	Male	27	68.349	63.268	
vc9854_cb.jpeg	ASIAN	Male	30	63.88	62.022	
vc9844_cb.jpeg	WHITE	Male	41	53.8	52.902	
vc9798_cb.jpeg	BLACK	Female	39	56.292	48.532	
vc9788_cb.jpeg	WHITE	Male	35	54.617	46.366	
vc9174_cb.jpeg	ASIAN	Male	30	74.922	68.882	
vc9164_cb.jpeg	WHITE	Male	30	65.911	57.695	
vc9985_cb.jpeg	WHITE	Male	39	56.529	56.254	
vc9721_cb.jpeg	WHITE	Male	53	49.363	51.714	
vc9731_cb.jpeg	WHITE	Male	53	52.837	52.327	
vc9649_cb.jpeg	ASIAN	Male	23	54.032	48.697	
vc9212_cb.jpeg	ASIAN	Female	41	58.341	54.948	
vc9202_cb.jpeg	ASIAN	Female	54	48.261	46.027	
vc9270_cb.jpeg	WHITE	Male	58	72.371	66.985	
vc9308_cb.jpeg	WHITE	Male	56	57.681	57.489	
vc9260_cb.jpeg	WHITE	Male	75	55.757	46.104	
vc9318_cb.jpeg	WHITE	Female	52	35.271	29.901	
vc9435_cb.jpeg	WHITE	Male	68	57.442	41.955	
vc9601_tw.jpeg	WHITE	Male	49	68.283	63.575	
vc9743_cb.jpeg	WHITE	Female	54	45.529	43.867	
vc9753_cb.jpeg	ASIAN	Male	41	43.747	43.425	
vc9567_tw.jpeg	WHITE	Male	28	75.179	70.461	
vc9322_tw.jpeg	WHITE	Male	38	74.273	72.453	
vc9106_cb.jpeg	WHITE	Male	29	53.116	56.584	
vc9682_cb.jpeg	ASIAN	Female	29	59.896	56.286	
vc9836_cb.jpeg	WHITE	Male	52	48.871	46.438	
vc9826_cb.jpeg	WHITE	Male	29	79.482	66.075	
vc9715_cb.jpeg	WHITE	Male	36	80.652	74.469	
vc9705_cb.jpeg	WHITE	Male	47	55.331	45.006	
vc9140_cb.jpeg	WHITE	Male	54	47.323	41.219	
vc9038_cb.jpeg	WHITE	Male	67	51.038	42.21	
vc9150_cb.jpeg	WHITE	Male	36	79.826	76.223	
vc9028_cb.jpeg	WHITE	Male	54	74.764	69.266	
vc9236_cb.jpeg	WHITE	Male	42	68.647	64.066	
vc9473_cb.jpeg	WHITE	Male	55	58.925	51.614	
vc9647_tw.jpeg	WHITE	Male	28	65.369	58.555	
vc9463_cb.jpeg	WHITE	Male	67	49.996	43.038	
vc9796_tw.jpeg	WHITE	Male	36	84.193	73.439	
vc9588_tw.jpeg	WHITE	Male	38	65.991	65.908	
vc9860_cb.jpeg	WHITE	Male	68	46.706	37.909	
vc9081_cb.jpeg	WHITE	Male	48	47.067	45.216	
vc9918_cb.jpeg	WHITE	Male	66	46.262	35.846	
vc9870_cb.jpeg	ASIAN	Male	35	53.982	49.345	
vc9908_cb.jpeg	WHITE	Male	56	57.871	56.676	
vc9091_cb.jpeg	WHITE	Male	35	49.564	49.957	
vc9802_cb.jpeg	WHITE	Male	32	67.383	65.451	
vc9812_cb.jpeg	WHITE	Male	47	59.387	52.341	
vc9492_tw.jpeg	ASIAN	Male	39	61.073	62.02	
vc9385_cb.jpeg	WHITE	Male	37	73.369	65.927	
vc9950_tw.jpeg	BLACK	Male	40	62.105	64.456	
vc9838_tw.jpeg	WHITE	Male	53	62.174	57.692	
vc9395_cb.jpeg	WHITE	Male	38	66.613	61.889	
vc9940_tw.jpeg	WHITE	Male	33	76.355	77.915	
vc9569_cb.jpeg	INDIA	Male	31	53.531	51.023	
vc9401_cb.jpeg	WHITE	Male	37	89.697	82.814	
vc9579_cb.jpeg	WHITE	Male	46	71.077	69.132	
vc9244_cb.jpeg	BLACK	Female	41	42.632	43.58	
vc9254_cb.jpeg	WHITE	Female	56	58.514	56.878	
vc9060_tw.jpeg	WHITE	Male	31	53.438	51.91	
vc9132_cb.jpeg	BLACK	Male	46	64.596	65.239	
vc9777_cb.jpeg	ASIAN	Male	43	74.736	70.763	
vc9543_tw.jpeg	ASIAN	Male	26	72.386	65.596	
vc9767_cb.jpeg	INDIA	Male	46	50.843	46.855	
vc9793_cb.jpeg	WHITE	Male	49	82.78	78.04	
vc9783_cb.jpeg	ASIAN	Female	40	65.34	62.957	
vc9937_cb.jpeg	ASIAN	Female	35	56.792	56.625	
vc9084_tw.jpeg	BLACK	Male	47	51.829	44.359	
vc9219_cb.jpeg	WHITE	Male	63	52.209	39.609	
vc9155_tw.jpeg	WHITE	Male	37	66.025	56.863	
vc9361_cb.jpeg	INDIA	Male	39	76.058	74.388	
vc9209_cb.jpeg	ASIAN	Male	46	74.819	72.025	
vc9371_cb.jpeg	WHITE	Male	25	40.898	40.013	
vc9524_cb.jpeg	WHITE	Female	36	55.242	52.053	
vc9652_cb.jpeg	WHITE	Male	45	68.509	67.133	
vc9642_cb.jpeg	BLACK	Male	51	52.47	54.155	
vc9007_cb.jpeg	WHITE	Male	45	67.38	65.801	
vc9065_cb.jpeg	WHITE	Male	30	56.838	53.967	
vc9748_cb.jpeg	ASIAN	Female	30	62.628	64.783	
vc9404_tw.jpeg	WHITE	Male	48	64.875	57.541	
vc9630_cb.jpeg	WHITE	Male	55	49.327	48.194	
vc9758_cb.jpeg	ASIAN	Male	47	42.49	36.782	
